split,label,label_name,utterance,speaker,sentiment,dialogue_id,utterance_id,season,episode,start_time,end_time
train,3,anger,"And now Pheebs, you’re doing the same thing!",Joey,negative,295,9,7,11,"0:14:09,849","0:14:11,778"
train,3,anger,That—It’s not the same thing! This is,Phoebe,negative,295,10,7,11,"00:14:11,892","00:14:14,602"
train,3,anger,"Okay, well my girl from the other night was special. She was a scientist too!",Joey,negative,295,11,7,11,"00:14:19,733","00:14:23,319"
train,5,surprise,She was?,Phoebe,negative,295,12,7,11,"00:14:22,069","00:14:23,319"
train,3,anger,"Well, she graduated from high school!",Joey,negative,295,13,7,11,"00:14:23,737","00:14:26,364"
train,1,joy,"Okay, whatever.",Phoebe,positive,295,14,7,11,"0:14:27,366","0:14:28,708"
train,0,neutral,Y’know what?,Phoebe,neutral,295,15,7,11,"0:14:28,708","0:14:28,967"
train,3,anger,"I don’t have time to convince you because he’s only here for four hours, and I’m gonna go see him!",Phoebe,negative,295,16,7,11,"00:14:29,076","00:14:32,787"
train,3,anger,Fine!,Joey,negative,295,17,7,11,"0:14:32,955","0:14:33,667"
train,3,anger,Yeah!,Phoebe,negative,295,18,7,11,"0:14:33,667","0:14:34,059"
train,3,anger,Fine!,Joey,negative,295,19,7,11,"0:14:34,059","0:14:34,602"
train,3,anger,Yeah!,Phoebe,negative,295,20,7,11,"0:14:34,602","0:14:35,853"
train,3,anger,"What are you still doin’ here?! I told you, lobster ravioli!",Joey,negative,295,21,7,11,"00:14:37,001","00:14:40,753"
train,0,neutral,"Sorry I'm late, I was stuck at work. There was this big dinosaur.. thing.. anyway.",Ross,neutral,296,0,1,2,"00:14:38,085","00:14:41,546"
train,0,neutral,Hi.,Susan,neutral,296,1,1,2,"00:14:42,631","00:14:44,173"
train,0,neutral,"Ross, you remember Susan.",Carol,neutral,296,2,1,2,"0:14:44,758","0:14:46,690"
train,5,surprise,How could I forget?,Ross,positive,296,3,1,2,"0:14:46,690","0:14:47,832"
train,0,neutral,Ross.,Susan,neutral,296,4,1,2,"0:14:47,832","0:14:47,971"
train,3,anger,"Hello, Susan. Good shake. Good shake. So, uh, we're just waiting for...?",Ross,negative,296,5,1,2,"00:14:49,471","00:14:56,728"
train,0,neutral,Dr. Oberman.,Carol,neutral,296,6,1,2,"0:14:56,937","0:14:57,829"
train,0,neutral,..Dr. Oberman. Okay. And is he-,Ross,neutral,296,7,1,2,"0:14:57,829","0:14:59,285"
train,0,neutral,She.,Susan,neutral,296,8,1,2,"00:14:59,440","00:15:01,983"
train,0,neutral,"-she, of course, she- uh- familiar with our.. special situation?",Ross,neutral,296,9,1,2,"00:14:59,440","00:15:07,196"
train,0,neutral,"Yes, and she's very supportive.",Carol,neutral,296,10,1,2,"00:15:07,406","00:15:09,240"
train,1,joy,"Okay, that's great. No, I'm- Oh.",Ross,positive,296,11,1,2,"00:15:09,450","00:15:14,704"
train,0,neutral,Thanks.,Carol,neutral,296,12,1,2,"00:15:15,706","00:15:17,165"
train,0,neutral,"Quack, quack..",Ross,neutral,296,13,1,2,"00:15:31,680","00:15:32,889"
train,5,surprise,Ross? That opens my cervix.,Carol,positive,296,14,1,2,"00:15:35,309","00:15:38,937"
train,5,surprise,Barry?,Rachel,positive,296,15,1,2,"0:15:45,778","0:15:46,279"
train,0,neutral,C'mon in.,Barry,neutral,296,16,1,2,"0:15:46,279","0:15:48,348"
train,5,surprise,Are you sure?,Rachel,positive,296,17,1,2,"00:15:48,489","00:15:49,447"
train,0,neutral,"Yeah! It's fine, it's fine. Robbie's gonna be here for hours.",Barry,neutral,296,18,1,2,"00:15:49,657","00:15:52,116"
train,5,surprise,Huh?!,Robbie,negative,296,19,1,2,"00:15:52,326","00:15:53,493"
train,0,neutral,"So, how ya doin?",Barry,neutral,296,20,1,2,"00:15:56,705","00:15:58,414"
train,0,neutral,Does she use the cups? Yes! I believe she does. Does she use the plates? Yes! I believe she does.,Monica,neutral,297,0,4,20,"00:08:33,763","00:08:37,599"
train,1,joy,"Oh. Thank you. Ohhh, thank you very much. Oh, thank you for coming. Uh, just a second!",Monica,positive,297,1,4,20,"00:08:47,109","00:08:53,114"
train,3,anger,"No-no, let me in!",Phoebe,negative,297,2,4,20,"0:08:59,872","0:09:02,083"
train,0,neutral,Phoebe?,Monica,neutral,297,3,4,20,"0:09:02,083","0:09:02,623"
train,1,joy,Yeah!,Phoebe,positive,297,4,4,20,"00:09:02,708","00:09:03,917"
train,0,neutral,Can you just hold on for one minute?,Monica,neutral,297,5,4,20,"00:09:04,085","00:09:05,794"
train,1,joy,"No, you have to let me in right now!!",Phoebe,positive,297,6,4,20,"00:09:05,962","00:09:08,213"
train,0,neutral,Are you alone?,Monica,neutral,297,7,4,20,"0:09:09,882","0:09:10,466"
train,1,joy,Yes!,Phoebe,positive,297,8,4,20,"0:09:10,466","0:09:11,858"
train,0,neutral,All right.,Monica,neutral,297,9,4,20,"00:09:12,802","00:09:13,969"
train,3,anger,Let go!,Monica,negative,298,0,3,9,"0:22:08,368","0:22:08,952"
train,3,anger,No! You let go!,Ross,negative,298,1,3,9,"0:22:08,952","0:22:11,294"
train,1,joy,How come it’s always us left in the field holding the ball?,Ross,positive,298,2,3,9,"00:22:13,206","00:22:16,250"
train,0,neutral,I don’t know. I guess the other people just don’t care enough.,Monica,neutral,298,3,3,9,"00:22:16,418","00:22:20,254"
train,2,sadness,Hey! It’s starting to snow.,Ross,negative,298,4,3,9,"00:22:25,927","00:22:28,804"
train,3,anger,Gimme the this!,Ross,negative,298,5,3,9,"0:22:33,060","0:22:35,605"
train,3,anger,Let go!,Monica,negative,298,6,3,9,"0:22:35,605","0:22:36,285"
train,0,neutral,Y'know what?,Joey,neutral,299,0,3,5,"0:21:45,387","0:21:47,189"
train,0,neutral,Umm?,Chandler,neutral,299,1,3,5,"0:21:47,189","0:21:47,735"
train,0,neutral,I bet ‘ya ya I could fit in there.,Joey,neutral,299,2,3,5,"00:21:47,848","00:21:49,348"
train,0,neutral,I’ve got five bucks says you can’t.,Chandler,neutral,299,3,3,5,"00:21:51,935","00:21:54,562"
train,1,joy,"Shoot! Shoot! Shoot! Shoot, or just fall down. That's good too.",Joey,positive,300,0,1,23,"00:03:37,967","00:03:42,137"
train,0,neutral,Knick fan?,Lydia,neutral,300,1,1,23,"0:03:43,056","0:03:43,818"
train,0,neutral,"Oh, yeah.",Joey,neutral,300,2,1,23,"0:03:43,818","0:03:44,358"
train,3,anger,"Oh, boy, do they suck.",Lydia,negative,300,3,1,23,"0:03:44,474","0:03:46,566"
train,5,surprise,"Hey, listen, lady.......whoa.",Joey,negative,300,4,1,23,"0:03:46,566","0:03:47,696"
train,6,disgust,"Look, look at your man, Ewing. Nice shot. You know what, he couldn't hit water if he was standing on a boat.",Lydia,negative,300,5,1,23,"00:03:50,480","00:03:56,443"
train,0,neutral,Oh yeah? And who do you like?,Joey,neutral,300,6,1,23,"00:03:56,611","00:03:58,111"
train,0,neutral,The Celtics.,Lydia,neutral,300,7,1,23,"0:03:58,279","0:03:59,041"
train,6,disgust,"The Celtics? Ha. They couldn't hit a boat if...wait. They suck, alright?",Joey,negative,300,8,1,23,"0:03:59,041","0:04:07,581"
train,3,anger,"Oh, shut up. You know, it's a rebuilding year. You... waah!",Lydia,negative,300,9,1,23,"00:04:08,081","00:04:11,875"
train,3,anger,"Wha? Wha..aa? Let me get the father. Hey, we need a father over here! We need a father!",Joey,negative,300,10,1,23,"00:04:12,043","00:04:17,506"
train,0,neutral,There is no father.,Lydia,neutral,300,11,1,23,"00:04:16,172","00:04:17,506"
train,4,fear,"Oh, oh, oh, sorry.",Joey,negative,300,12,1,23,"00:04:17,674","00:04:19,424"
train,0,neutral,"Oh, uh, ok. Right this way. All the other pregnant women seem to be goin' in here.",Joey,neutral,300,14,1,23,"0:04:23,222","0:04:23,612"
train,0,neutral,Ok.,Lydia,neutral,300,15,1,23,"00:04:20,885","00:04:23,553"
train,4,fear,"Sweetheart, just gimme- gimme another chance, okay, we'll start all over again. We'll go back to Aruba.",Barry,negative,301,0,1,20,"00:19:25,164","00:19:32,128"
train,4,fear,"Dr. Farber, we've got a bit of an emergency here...Jason Costalano is choking on his retainer.",Bernice,negative,301,1,1,20,"00:19:35,465","00:19:41,220"
train,4,fear,Oh God...,Barry,negative,301,2,1,20,"00:19:41,388","00:19:43,141"
train,0,neutral,"I'll be right there, Bernice.",Barry,neutral,301,3,1,20,"00:19:41,388","00:19:44,265"
train,4,fear,"Look, please, please don't go anywhere, okay?",Barry,negative,301,4,1,20,"00:19:44,433","00:19:46,726"
train,0,neutral,Okay.,Rachel,neutral,301,6,1,20,"0:19:48,456","0:19:50,116"
train,0,neutral,"Okay, we'll be here!",Rachel,neutral,301,7,1,20,"0:19:50,230","0:19:52,441"
train,3,anger,Hating you!,Rachel,negative,301,8,1,20,"0:19:52,441","0:19:53,301"
train,5,surprise,Did you see how he was sweating when he walked out of there?,Rachel,negative,301,9,1,20,"00:19:54,443","00:19:59,697"
train,0,neutral,"Listen honey, if I'm hogging the ball too much you just jump right in there and take a couple punches because I'm telling you, this feels",Rachel,neutral,301,10,1,20,"00:19:57,321","00:20:07,622"
train,1,joy,Yeah... I'm pretty sure I'm still gonna marry him.,Mindy,positive,301,11,1,20,"00:20:03,744","00:20:07,622"
train,6,disgust,"What are you talking about?! Mindy, the guy is the devil! He's Satan in a smock!",Rachel,negative,301,12,1,20,"00:20:08,749","00:20:16,214"
train,0,neutral,"Look, I know he's not perfect, but the truth is, at the end of the day, I still really wanna be Mrs. Dr. Barry Farber, D.D.S.",Mindy,neutral,301,13,1,20,"00:20:17,007","00:20:24,972"
train,5,surprise,Oh God.,Rachel,negative,301,14,1,20,"00:20:34,358","00:20:35,858"
train,4,fear,I hope you can find some way to be happy for me. And I hope you'll still be my maid of honor...?,Mindy,negative,301,15,1,20,"00:20:36,360","00:20:42,365"
train,2,sadness,And I hope Barry doesn't kill you and eat you in Aruba.,Rachel,negative,301,16,1,20,"00:20:43,617","00:20:46,702"
train,0,neutral,"Listen, Robert’s gonna be here any second so, will one of you just tell him?",Phoebe,neutral,302,0,3,13,"00:16:52,761","00:16:57,015"
train,2,sadness,Oh.,Ross,negative,302,1,3,13,"00:16:57,182","00:16:58,683"
train,4,fear,"Please, right now, no, every time I see him it’s like ‘Is it on the lose?’ ‘Is it watching me?’",Phoebe,negative,302,2,3,13,"00:16:58,851","00:17:08,901"
train,3,anger,"We can’t tell him, you can’t go up to a guy you barely know and talk about his.... stuff.",Chandler,negative,302,3,3,13,"00:17:04,648","00:17:08,901"
train,0,neutral,"He’s right, even if it’s to say something complementary.",Ross,neutral,302,4,3,13,"00:17:11,488","00:17:15,324"
train,5,surprise,Hey!,Robert,positive,302,5,3,13,"0:17:18,787","0:17:19,288"
train,0,neutral,Hey.,Phoebe,neutral,302,6,3,13,"0:17:19,288","0:17:20,717"
train,0,neutral,"So are ready for the gym? They’ve got this new rock climbing wall, we can spot each other.",Robert,neutral,302,7,3,13,"00:17:20,831","00:17:29,505"
train,0,neutral,"No, I can spot you from here.",Phoebe,neutral,302,8,3,13,"00:17:26,962","00:17:29,505"
train,5,surprise,What?,Robert,negative,302,9,3,13,"00:17:32,634","00:17:34,135"
train,0,neutral,"Okay, listen Robert...",Phoebe,neutral,302,10,3,13,"00:17:35,012","00:17:37,555"
train,3,anger,I don’t have time for this.,Phoebe,negative,303,0,2,5,"00:11:10,795","00:11:12,921"
train,0,neutral,"No, that is what the game is.",Monica,neutral,303,1,2,5,"00:11:13,089","00:11:16,758"
train,0,neutral,Which you just gave up really quickly.,Phoebe,neutral,304,0,3,5,"00:11:13,089","00:11:16,758"
train,0,neutral,Have you seen Joey?,Chandler,neutral,304,1,3,5,"0:11:19,428","0:11:20,304"
train,0,neutral,What’s the matter?,Monica,neutral,304,2,3,5,"0:11:20,304","0:11:21,320"
train,0,neutral,"Oh, just this! Y’know what it’s my fault really, because the couch is usually where we",Chandler,neutral,304,3,3,5,"00:11:21,430","00:11:37,529"
train,0,neutral,"Hey, does somebody wanna hand me one of those tiles.",Joey,neutral,304,4,3,5,"00:11:35,236","00:11:37,529"
train,5,surprise,What’s going on?,Chandler,negative,304,5,3,5,"0:11:39,949","0:11:40,841"
train,0,neutral,He’s retiling my floor.,Monica,neutral,304,6,3,5,"0:11:40,841","0:11:42,745"
train,0,neutral,Yo!! Spackel boy! Get up!,Chandler,neutral,304,7,3,5,"00:11:43,244","00:11:49,624"
train,3,anger,"Ah-ah-ah, now you started this, you will finish it.",Monica,negative,304,8,3,5,"00:11:46,622","00:11:49,624"
train,3,anger,He started mine first!,Chandler,negative,304,9,3,5,"00:11:49,792","00:11:51,626"
train,3,anger,"Build the unit Cinderelly, lay the tile Cinderelly.",Phoebe,negative,304,10,3,5,"00:11:51,794","00:11:54,754"
train,1,joy,Come on Chloe! Finish up with your customer first. Come on Chloe! Come on Chloe!!,Chandler,positive,305,0,3,15,"00:02:33,236","00:02:36,446"
train,0,neutral,Can I help you?,Issac,neutral,305,1,3,15,"00:02:39,826","00:02:40,868"
train,4,fear,Uh-oh.,Chandler,negative,305,2,3,15,"00:02:41,244","00:02:43,162"
train,0,neutral,"Uh, y'know what, we’re having second thoughts about our copying needs. And we’ll need a little more time to think about it.",Joey,neutral,305,3,3,15,"00:02:44,622","00:02:54,756"
train,0,neutral,"Chloe, switch with me, there’s some guys here that got a crush on you.",Issac,neutral,305,4,3,15,"00:02:51,337","00:02:54,756"
train,1,joy,"Okay, that hurt us.",Chandler,positive,305,5,3,15,"00:02:56,384","00:02:58,427"
train,0,neutral,Hi guys. I haven’t seen you since this morning.,Chloe,neutral,305,6,3,15,"00:02:59,053","00:03:02,139"
train,0,neutral,"Well ah, ........y'know.",Chandler,neutral,305,7,3,15,"00:03:02,849","00:03:07,936"
train,0,neutral,"Hey, what are you guys doing tomorrow night?",Chloe,neutral,305,8,3,15,"00:03:09,272","00:03:11,481"
train,5,surprise,Both of us?,Joey,positive,305,9,3,15,"00:03:11,983","00:03:13,358"
train,0,neutral,Maybe. Does that scare ya?,Chloe,neutral,305,10,3,15,"00:03:13,735","00:03:16,028"
train,0,neutral,Relax. It’s just Issac’s D.J.-ing at the Philly. You should come.,Chloe,neutral,305,11,3,15,"00:03:20,909","00:03:25,996"
train,1,joy,We’ll be there.,Joey,positive,305,12,3,15,"00:03:24,037","00:03:25,996"
train,1,joy,"Great. I’ll ah, see ya then.",Chloe,positive,305,13,3,15,"00:03:26,164","00:03:28,457"
train,1,joy,"All right, rock on.",Chandler,positive,305,14,3,15,"00:03:28,625","00:03:30,334"
train,1,joy,"Umm, candles, champagne, yeah anniversaries are great.",Ross,positive,306,0,3,17,"00:12:45,890","00:12:50,602"
train,1,joy,"‘Cause you know love lasts forever, y'know.",Ross,positive,306,1,3,17,"00:12:51,103","00:12:53,605"
train,2,sadness,"Nothing like it in this lifetime, money in the bank, so Rachel and I broke up.",Ross,negative,306,2,3,17,"00:12:57,943","00:12:59,694"
train,1,joy,"Oh God, Ross I am so sorry.",Carol,positive,306,3,3,17,"00:13:01,238","00:13:03,782"
train,0,neutral,"Y'know what, I want to talk to you about this so much, but we should probably do it when we could really get into it, are you free for dinner tomorrow night?",Carol,neutral,306,4,3,17,"00:13:05,284","00:13:13,583"
train,1,joy,"Oh yeah, I’d love that.",Ross,positive,306,5,3,17,"00:13:11,332","00:13:13,583"
train,1,joy,"Oh, great! Me too.",Carol,positive,306,6,3,17,"00:13:13,751","00:13:14,751"
train,0,neutral,I guess it all started when Rachel got this new job.,Ross,neutral,306,7,3,17,"00:13:14,919","00:13:18,588"
train,0,neutral,And why do you care so much?,Ross,neutral,307,0,4,17,"00:04:07,330","00:04:08,664"
train,1,joy,Because! You could get to live out my fantasy!,Monica,positive,307,1,4,17,"00:04:08,831","00:04:12,542"
train,2,sadness,You had fantasies about Emily?,Ross,negative,307,2,4,17,"00:04:13,169","00:04:15,170"
train,0,neutral,"No! Y’know,",Monica,neutral,307,3,4,17,"00:04:16,673","00:04:18,000"
train,0,neutral,Is that why in junior high you were the only one that hung out with that Ukrainian kid?,Ross,neutral,307,4,4,17,"00:04:25,098","00:04:29,601"
train,0,neutral,"Yeah that, plus his mom used to put sour cream on everything!",Monica,neutral,307,5,4,17,"00:04:30,853","00:04:35,440"
train,0,neutral,Do you love her?,Monica,neutral,307,6,4,17,"00:04:37,026","00:04:38,028"
train,0,neutral,"We said it was only going to be two weeks, y’know?",Ross,neutral,307,7,4,17,"00:04:39,362","00:04:42,364"
train,5,surprise,You love her!,Monica,positive,307,8,4,17,"00:04:43,658","00:04:45,200"
train,0,neutral,What-what is love really?,Ross,neutral,307,9,4,17,"00:04:45,868","00:04:48,370"
train,0,neutral,"Ohhh, I",Monica,neutral,307,10,4,17,"00:04:48,955","00:05:07,764"
train,0,neutral,I am a good kisser.,Ross,neutral,307,11,4,17,"00:05:08,808","00:05:10,851"
train,0,neutral,"Then you two can, can sneak into the cockpit, and things will start to heat up, and then a stewardess comes in… I’ve been watching too much porn.",Monica,neutral,307,12,4,17,"00:05:12,186","00:05:22,237"
train,0,neutral,So basically this is very easy. You read from the script and try to sell as much toner as you possibly can.,Supervisor,neutral,308,0,7,13,"00:04:13,544","00:04:19,341"
train,1,joy,"Okay, I can do that! Oh, by the way, I",Phoebe,positive,308,1,7,13,"00:04:19,509","00:04:24,846"
train,0,neutral,Why don’t we do a trial run.,Supervisor,neutral,308,2,7,13,"00:04:25,014","00:04:28,141"
train,0,neutral,"Oh okay. Umm, all right. Hi, this is Phoebe from Empire Office Supplies, can I speak to your supply manager please?",Phoebe,neutral,308,3,7,13,"00:04:28,768","00:04:37,317"
train,0,neutral,I’m the supply manager.,Supervisor,neutral,308,4,7,13,"00:04:37,485","00:04:39,069"
train,0,neutral,"Umm, okay I would like to talk to you about your toner needs.",Phoebe,neutral,308,5,7,13,"00:04:39,237","00:04:41,488"
train,1,joy,"Kathy! Kathy! Hi!! Kathy! Kathy! (She doesn't hear him and keeps running, Chandler starts chasing her as the theme to",Chandler,positive,309,0,4,5,"00:11:45,121","00:12:26,161"
train,5,surprise,"Hey, Chandler! What are you doing here?",Kathy,positive,309,1,4,5,"00:12:26,704","00:12:29,414"
train,1,joy,"Oh, I just wanted to say, ""Hey!""",Chandler,positive,309,2,4,5,"00:12:31,208","00:12:32,917"
train,0,neutral,Hey!,Kathy,neutral,309,3,4,5,"0:12:34,003","0:12:34,555"
train,0,neutral,Okay.,Chandler,neutral,309,4,4,5,"0:12:34,555","0:12:37,055"
train,0,neutral,"Oh, hey, Mon, do you still have your like old blouses and dresses from high school?",Phoebe,neutral,310,0,4,13,"00:02:02,455","00:02:06,375"
train,0,neutral,"Yeah, I think I have some around here somewhere. Why?",Monica,neutral,310,1,4,13,"00:02:07,127","00:02:09,545"
train,1,joy,"Well, it’s just that maternity clothes are so expensive.",Phoebe,positive,310,2,4,13,"00:02:09,712","00:02:11,880"
train,2,sadness,"Hey, Rach! I made a pile of your stuff over on this side of the room. If you could just……throw your purses at it.",Monica,negative,310,3,4,13,"00:02:14,717","00:02:22,516"
